Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST100683,49,15000,12144,663,60,No
CUST100684,33,82569,24033,702,36,No
CUST100685,55,15000,10109,665,72,No
CUST100686,26,45858,18054,696,180,No
CUST100687,38,110729,45220,727,360,No
CUST100688,25,55455,47764,701,60,No
CUST100689,45,40653,45176,635,120,No
CUST100690,22,65052,39276,636,240,No
CUST100691,30,121698,49622,579,84,No
CUST100692,50,24208,20546,620,36,No
CUST100693,65,43717,46829,817,72,Yes
CUST100694,25,107436,101884,625,360,No
CUST100695,53,116443,124449,596,360,No
CUST100696,21,67414,49654,702,84,No
CUST100697,38,39024,37146,672,180,No
CUST100698,52,122396,41623,666,36,No
CUST100699,31,109861,60234,779,36,No
CUST100700,41,86974,51275,718,360,No
CUST100701,46,49690,35344,643,36,No
CUST100702,45,68774,77651,650,36,Yes
CUST100703,42,65991,70894,645,60,No
CUST100704,47,78271,26184,741,72,Yes
CUST100705,33,106275,39618,658,72,No
CUST100706,53,91985,51295,554,48,Yes
CUST100707,54,43066,21134,677,240,No
CUST100708,61,104412,85072,572,240,No
CUST100709,55,77828,85827,833,60,Yes
CUST100710,21,87177,101325,612,60,No
CUST100711,41,106664,91049,669,120,No
CUST100712,26,42210,43821,698,84,No
CUST100713,48,69104,50114,660,60,Yes
CUST100714,37,56714,23158,660,60,No
CUST100715,25,30804,22323,710,48,No
CUST100716,51,78668,59401,787,36,No
CUST100717,25,132789,125148,734,60,No
CUST100718,58,23998,10076,783,84,No
CUST100719,23,69193,39323,607,120,No
CUST100720,43,86014,48514,702,120,No
CUST100721,57,73077,84728,691,60,Yes
CUST100722,57,67172,43255,705,120,No
CUST100723,30,37520,35835,776,12,Yes
CUST100724,30,75820,72091,665,60,No
CUST100725,39,51081,23780,652,120,No
CUST100726,37,15252,11773,717,72,No
CUST100727,41,99865,109283,556,60,Yes
CUST100728,34,93960,63442,663,84,No
CUST100729,29,71292,81638,671,240,No
CUST100730,21,75727,31386,616,72,No
CUST100731,65,96858,26555,754,120,No
CUST100732,33,75608,82523,606,360,Yes
CUST100733,24,92600,97015,670,120,No
CUST100734,21,62563,74612,701,72,No
CUST100735,60,102800,90402,775,12,No
CUST100736,52,78020,88684,679,60,No
CUST100737,54,74851,76868,746,72,No
CUST100738,48,38248,39947,729,120,No
CUST100739,51,77174,59358,689,60,No
CUST100740,28,49201,28653,604,360,No
CUST100741,59,54043,61315,580,36,No
CUST100742,46,49616,31363,687,120,No
CUST100743,54,43344,32023,642,60,No
CUST100744,23,123119,79549,744,60,No
CUST100745,32,103283,78993,732,180,No
CUST100746,21,118009,79126,667,48,Yes
CUST100747,64,39428,9777,599,24,No
CUST100748,25,71781,77671,716,60,No
CUST100749,50,37662,24269,609,60,Yes
CUST100750,50,52608,41505,627,120,No
CUST100751,37,47047,15958,611,360,No
CUST100752,43,100990,20540,670,24,No
CUST100753,35,60094,26759,762,72,No
CUST100754,57,96709,87482,680,84,No
CUST100755,41,85103,25462,649,360,No
CUST100756,34,127591,141484,573,240,Yes
CUST100757,22,33014,13702,719,120,No
CUST100758,31,101481,41059,625,60,No
CUST100759,59,98661,37640,688,36,No
CUST100760,58,45666,9772,655,60,No
CUST100761,54,95178,92495,739,72,No
CUST100762,58,78404,84287,669,120,No
CUST100763,54,64313,52361,676,72,Yes
CUST100764,38,49402,19178,714,120,No
CUST100765,50,52022,25245,827,60,No
CUST100766,35,121245,81953,742,120,No
CUST100767,47,70017,80824,674,36,No
CUST100768,54,89553,40062,680,36,Yes
CUST100769,58,50228,46795,643,36,No
CUST100770,53,50504,32295,614,180,No
CUST100771,44,97050,48316,641,24,No
CUST100772,35,36261,23784,626,180,No
CUST100773,50,59620,16169,726,36,No
CUST100774,62,70851,70758,605,60,No
CUST100775,37,72784,32265,773,240,No
CUST100776,25,65523,60636,733,72,No
CUST100777,49,79895,21440,681,36,No
CUST100778,24,87321,100864,680,48,Yes
CUST100779,30,88366,34729,641,240,No
CUST100780,37,45355,49108,699,60,No
CUST100781,30,62896,63492,756,72,No
CUST100782,37,99869,116633,631,60,No
CUST100783,40,92366,62614,573,60,No
CUST100784,44,35679,33089,729,36,Yes
CUST100785,25,78787,44965,703,84,No
CUST100786,54,20544,7896,602,120,No
CUST100787,26,71173,45770,629,36,No
CUST100788,22,117444,42955,620,120,No
CUST100789,33,46303,54732,629,180,No
CUST100790,63,49142,14558,657,240,No
CUST100791,63,89101,70320,661,36,No
CUST100792,31,31430,25976,634,48,No
CUST100793,43,54181,39990,627,180,No
CUST100794,36,84911,73209,664,36,No
CUST100795,51,54143,17119,692,12,No
CUST100796,31,64101,48397,658,180,No
CUST100797,36,88605,43169,761,48,No
CUST100798,28,80539,91829,716,60,No
CUST100799,24,76670,73762,569,60,Yes
CUST100800,60,61522,72135,717,180,No
CUST100801,24,79252,18827,722,48,No
CUST100802,45,66907,32459,650,180,No
CUST100803,23,81445,32205,575,72,No
CUST100804,52,57577,12158,681,60,No
CUST100805,23,65436,28944,679,48,No
CUST100806,47,45251,39765,601,36,Yes
CUST100807,49,69125,29799,578,72,Yes
CUST100808,52,49725,35255,674,60,No
CUST100809,39,42149,45850,664,240,Yes
CUST100810,41,76467,68343,651,60,No
CUST100811,25,75318,44786,674,60,No
CUST100812,38,89572,51277,603,60,No
CUST100813,48,59222,38834,650,120,No
CUST100814,62,80201,30239,717,60,No
CUST100815,42,83770,69864,656,36,No
CUST100816,41,81119,45764,563,180,Yes
CUST100817,26,49359,51944,647,72,No
CUST100818,21,73734,70530,605,72,No
CUST100819,25,79104,64115,699,72,No
CUST100820,61,70179,39595,702,120,No
CUST100821,32,17838,7312,564,48,No
CUST100822,46,74012,72247,733,12,Yes
CUST100823,54,125313,86016,602,180,No
CUST100824,34,60999,25909,789,24,No
CUST100825,46,51798,20469,677,120,No
CUST100826,65,79334,28989,593,24,No
CUST100827,47,77809,76032,600,60,No
CUST100828,29,99818,42821,704,24,No
CUST100829,46,38553,28014,653,60,No
CUST100830,42,88285,57522,673,84,No
CUST100831,50,84761,66081,793,36,No
CUST100832,63,66446,71573,631,60,No
CUST100833,37,78467,83783,684,240,No
CUST100834,46,95736,62331,779,60,No
CUST100835,56,91808,19772,699,180,No
CUST100836,21,41425,25950,568,240,No
CUST100837,28,90504,72964,715,360,No
CUST100838,55,68383,51818,599,180,No
CUST100839,35,71822,61145,778,48,No
CUST100840,42,71830,25433,622,360,No
CUST100841,34,66244,56078,850,180,No
CUST100842,46,99793,38186,783,180,No
CUST100843,48,67907,64547,624,12,Yes
CUST100844,43,42011,22648,681,360,No
CUST100845,34,60162,54741,733,120,No
CUST100846,44,74467,18458,735,120,No
CUST100847,22,100730,61230,711,24,No
CUST100848,65,85077,76998,768,36,No
CUST100849,46,48737,20804,671,360,No
CUST100850,34,132130,131507,654,60,No
CUST100851,27,76619,63654,656,60,No
CUST100852,23,101885,80241,740,180,No
CUST100853,43,66207,36649,706,24,No
CUST100854,63,83334,56871,700,60,No
CUST100855,65,90987,72548,736,60,No
CUST100856,38,100455,67552,536,48,Yes
CUST100857,58,96434,86628,702,48,No
CUST100858,55,91805,58177,695,36,No
CUST100859,35,62123,24990,797,36,No
CUST100860,45,55706,23059,573,84,No
CUST100861,57,78315,16118,789,240,No
CUST100862,48,93328,46753,685,60,No
CUST100863,30,64432,61141,714,48,Yes
CUST100864,59,96629,96065,797,36,No
CUST100865,37,106315,42788,719,180,No
CUST100866,59,47092,54582,708,360,No
CUST100867,42,49077,34472,697,48,No
CUST100868,46,66491,74269,646,48,No
CUST100869,64,77690,70447,678,72,No
CUST100870,45,56886,52474,630,120,No
CUST100871,37,103805,29589,677,60,No
CUST100872,33,80602,33852,516,72,No
CUST100873,40,70986,14823,710,120,No
CUST100874,45,34102,31242,671,360,Yes
CUST100875,24,37105,20201,656,36,No
CUST100876,30,77025,75997,695,360,No
CUST100877,23,16685,8992,580,60,No
CUST100878,61,95316,97159,815,120,No
CUST100879,65,66046,21841,673,72,No
CUST100880,38,151077,56408,670,60,No
CUST100881,56,127698,69069,612,84,No
CUST100882,42,65464,39834,682,60,No
CUST100883,54,67342,36951,777,24,No
CUST100884,28,94890,91440,753,60,No
CUST100885,60,112579,33430,740,60,No
CUST100886,64,29049,16012,718,36,No
CUST100887,39,25341,26285,655,240,No
CUST100888,62,54449,14527,578,36,No
CUST100889,61,84568,96606,666,60,No
CUST100890,57,82422,97779,663,36,No
CUST100891,26,96744,27917,753,60,No
CUST100892,46,40008,19655,702,48,No
CUST100893,54,15000,8586,793,60,No
CUST100894,65,91450,89291,764,36,Yes
CUST100895,26,49295,39235,648,24,No
CUST100896,57,19538,16497,554,120,No
CUST100897,53,73627,70499,777,84,No
CUST100898,42,89829,28564,775,48,No
CUST100899,41,66949,69172,584,12,Yes
CUST100900,26,58554,53028,786,180,Yes
CUST100901,26,66016,51317,707,36,No
CUST100902,24,60735,66185,691,240,No
CUST100903,50,36299,32680,793,60,No
CUST100904,31,52133,20942,774,48,No
CUST100905,50,83032,52289,726,120,No
CUST100906,51,78042,54164,713,180,No
CUST100907,44,74201,18937,723,60,No
CUST100908,29,45121,52098,652,60,No
CUST100909,23,65462,21509,676,60,No
CUST100910,51,15573,13976,617,240,No
CUST100911,60,74462,52587,657,84,No
CUST100912,57,105721,23854,654,36,No
CUST100913,56,33147,37282,636,36,Yes
CUST100914,44,55352,58221,690,36,No
CUST100915,51,78228,56657,657,36,No
CUST100916,26,101321,43461,715,36,No
CUST100917,22,58794,18909,566,84,No
CUST100918,40,52694,29687,672,24,No
CUST100919,48,20777,9462,689,60,Yes
CUST100920,31,72586,51296,658,72,No
CUST100921,24,121052,141196,668,48,No
CUST100922,35,76934,59620,569,24,No
CUST100923,26,69443,75688,705,24,Yes
CUST100924,50,78052,66413,725,24,No
CUST100925,58,69723,47080,715,180,No
CUST100926,22,49675,52388,753,84,Yes
CUST100927,35,90582,60814,694,24,No
CUST100928,31,75644,80835,714,60,No
CUST100929,28,70440,34627,691,36,No
CUST100930,46,45616,14999,728,72,No
CUST100931,65,102588,108263,570,60,No
CUST100932,64,86618,68204,617,60,No
CUST100933,25,56177,61182,791,48,Yes
CUST100934,26,95046,108146,508,36,No
CUST100935,46,57561,14599,670,120,No
CUST100936,24,50450,35364,762,180,No
CUST100937,39,51007,29327,673,240,No
CUST100938,40,25723,21244,652,24,No
CUST100939,53,81789,81265,689,120,No
CUST100940,40,24221,11640,655,120,No
CUST100941,32,39289,29734,682,240,No
CUST100942,21,18110,16457,632,36,Yes
CUST100943,46,67848,22690,758,120,No
CUST100944,34,66242,67174,780,24,No
CUST100945,58,61833,49844,671,72,Yes
CUST100946,57,43936,50506,583,48,Yes
CUST100947,31,40694,21956,643,120,Yes
CUST100948,56,81609,25147,667,180,No
CUST100949,33,56236,39731,715,60,No
CUST100950,63,77909,22267,609,60,No
CUST100951,23,47869,55984,626,24,No
CUST100952,53,74527,17788,716,60,No
CUST100953,26,102582,97812,746,60,No
CUST100954,30,84654,61383,636,36,Yes
CUST100955,25,59690,33941,587,180,Yes
CUST100956,43,76430,20318,850,36,No
CUST100957,30,63983,52605,735,72,No
CUST100958,64,70197,55120,661,180,No
CUST100959,22,61860,29747,741,240,No
CUST100960,33,65892,73155,671,120,No
CUST100961,60,75302,37960,741,36,No
CUST100962,22,45166,29345,691,180,Yes
CUST100963,40,44603,33174,686,36,No
CUST100964,21,35286,10594,672,240,Yes
CUST100965,57,29993,33957,579,120,No
CUST100966,29,39568,22733,816,120,Yes
CUST100967,37,73987,20774,614,24,No
CUST100968,29,47680,28002,585,72,No
CUST100969,31,82840,66289,665,180,Yes
CUST100970,35,70868,50575,613,180,No
CUST100971,44,20787,18595,676,12,No
CUST100972,58,86374,22067,728,240,Yes
CUST100973,55,90270,43739,750,12,No
CUST100974,50,45153,46021,737,72,Yes
CUST100975,51,80505,22533,659,84,No
CUST100976,25,48588,51284,683,24,Yes
CUST100977,64,72442,21146,709,12,No
CUST100978,34,38388,39711,557,120,Yes
CUST100979,31,25172,14116,720,60,Yes
CUST100980,29,60430,49082,578,24,No
CUST100981,54,66907,23611,823,120,No
CUST100982,32,60058,15986,652,180,No
CUST100983,55,40399,16803,667,72,No
CUST100984,55,60003,19672,626,36,No
CUST100985,21,76732,39318,636,12,No
CUST100986,60,68878,49205,839,120,No
CUST100987,42,74563,58812,746,60,No
CUST100988,49,53247,52708,572,84,No
CUST100989,28,99293,85019,785,180,No
CUST100990,31,40596,32832,764,60,No
CUST100991,61,82189,50282,660,24,Yes
CUST100992,57,99547,67076,701,240,No
CUST100993,34,82023,50405,679,60,No
CUST100994,50,64937,67675,818,72,No
CUST100995,55,56793,24421,624,240,Yes
CUST100996,41,95902,19729,690,240,No
CUST100997,57,34426,29308,650,72,Yes
CUST100998,25,45747,18411,580,48,No
CUST100999,39,60061,65473,833,360,No
CUST101000,34,100941,106901,597,84,No
CUST101001,46,79494,21998,695,60,No
CUST101002,24,45799,14032,558,60,No
CUST101003,45,62242,43269,652,60,No
CUST101004,65,54642,44218,710,180,No
CUST101005,62,52255,24816,622,60,No
CUST101006,45,94472,86612,721,180,Yes
CUST101007,38,35706,28383,661,180,No
CUST101008,60,110220,57846,761,180,No
CUST101009,28,90706,20443,775,120,No
CUST101010,59,97272,92423,639,180,No
CUST101011,60,58427,24233,685,60,No
CUST101012,34,66251,68535,693,24,No
CUST101013,52,34171,21196,723,180,No
CUST101014,58,56883,44202,681,60,No
CUST101015,53,82341,88348,693,24,No
CUST101016,43,102402,108917,663,24,No
CUST101017,35,42321,24187,688,36,No
CUST101018,53,60862,24886,771,120,No
CUST101019,45,66218,64572,725,120,No
CUST101020,37,35105,22224,729,36,No
CUST101021,53,84784,33239,731,180,No
CUST101022,22,51900,57320,669,48,Yes
CUST101023,34,65115,25923,702,120,No
CUST101024,60,58701,13255,604,60,No
CUST101025,60,50267,11073,769,120,No
CUST101026,59,69824,57417,485,60,No
CUST101027,26,64610,55673,674,48,No
CUST101028,26,60704,31022,760,180,No
CUST101029,23,51788,26930,585,12,No
CUST101030,27,77988,42074,708,360,No
CUST101031,28,111340,97997,632,84,No
CUST101032,62,73497,18972,654,60,No
CUST101033,35,94903,107157,746,72,Yes
CUST101034,49,35244,14891,694,24,Yes
CUST101035,53,73944,88709,538,60,Yes
CUST101036,50,42566,15814,612,360,Yes
CUST101037,59,33077,32136,748,36,Yes
CUST101038,47,51516,21813,711,120,No
CUST101039,56,99797,28028,802,60,No
CUST101040,49,93750,100775,798,84,No
CUST101041,58,76075,80545,656,36,No
CUST101042,53,31682,19122,850,60,No
CUST101043,57,65093,58740,682,360,Yes
CUST101044,47,77543,58705,613,36,No
CUST101045,53,74388,78327,636,72,No
CUST101046,24,23905,12312,522,72,No
CUST101047,42,47742,34550,792,72,No
CUST101048,22,68398,46878,792,72,No
CUST101049,30,83407,46200,609,60,No
CUST101050,25,15097,16478,664,12,Yes
CUST101051,30,65947,24129,687,240,No
CUST101052,53,73576,25715,613,180,No
CUST101053,58,91240,70885,557,36,No
CUST101054,33,87321,74877,665,60,No
CUST101055,51,84564,33371,658,120,No
CUST101056,56,50001,29536,653,360,No
CUST101057,65,22300,25568,696,360,Yes
CUST101058,44,60174,26875,780,180,No
CUST101059,35,95041,82530,659,36,Yes
CUST101060,49,104836,98562,692,240,No
CUST101061,28,87764,56882,731,180,No
CUST101062,25,80734,91837,719,60,No
CUST101063,49,79491,74456,637,60,Yes
CUST101064,24,56097,36908,687,60,No
CUST101065,32,66748,51352,718,84,No
CUST101066,65,111727,99729,601,36,No
CUST101067,22,46436,36786,768,12,No
CUST101068,47,110369,119055,780,36,No
CUST101069,51,61949,34499,629,60,No
CUST101070,56,103136,51556,694,48,No
CUST101071,56,34830,14414,725,120,No
CUST101072,46,84648,20128,642,24,No
CUST101073,63,51581,12535,714,240,No
CUST101074,47,34618,37043,691,180,No
CUST101075,25,75463,66286,577,240,No
CUST101076,40,95237,81955,712,120,Yes
CUST101077,31,48876,39816,603,24,No
CUST101078,30,32525,34126,746,60,No
CUST101079,60,67704,46057,633,36,Yes
CUST101080,58,67814,72589,669,360,Yes
CUST101081,26,83708,46830,776,48,No
CUST101082,28,93740,105618,715,72,No
CUST101083,43,68515,61571,604,120,Yes
CUST101084,46,116388,53210,609,240,Yes
CUST101085,63,75606,57769,638,120,No
CUST101086,32,61339,44963,708,84,No
CUST101087,46,29711,10039,705,60,No
CUST101088,33,63434,50192,621,72,No
CUST101089,60,61590,31706,598,24,No
CUST101090,38,94008,23723,700,180,No
CUST101091,45,81562,93687,667,60,No
CUST101092,53,40516,34094,831,12,No
CUST101093,60,74306,80022,683,240,No
CUST101094,63,86788,76031,807,60,Yes
CUST101095,32,108201,60266,598,180,No
CUST101096,64,92188,65701,570,180,Yes
CUST101097,56,89021,77960,602,180,Yes
CUST101098,24,71502,82960,763,24,Yes
CUST101099,25,79708,36161,803,36,No
CUST101100,57,101238,108829,625,180,No
CUST101101,28,36681,41232,648,180,Yes
CUST101102,62,61264,53325,598,60,No
CUST101103,48,50686,57339,553,60,No
CUST101104,51,79479,47519,730,36,No
CUST101105,29,100756,116173,696,360,Yes
CUST101106,49,55076,49722,681,36,No
CUST101107,34,15000,5000,582,36,Yes
CUST101108,60,59694,66074,795,84,No
CUST101109,61,92837,63544,645,36,No
CUST101110,42,83441,55098,717,240,No
CUST101111,31,80705,61858,578,12,Yes
CUST101112,43,63000,22011,667,12,No
CUST101113,21,38024,25444,700,60,No
CUST101114,57,82882,85462,703,60,No
CUST101115,41,49143,10589,691,36,No
CUST101116,46,124602,58926,715,60,No
CUST101117,56,84263,17059,601,60,No
CUST101118,43,55484,34162,694,180,Yes
CUST101119,21,54715,50793,688,12,No
CUST101120,60,67676,67593,696,360,No
CUST101121,35,64012,73306,685,72,No
CUST101122,41,97921,79170,591,36,No
CUST101123,29,74660,33942,588,12,No
CUST101124,29,51709,58129,525,60,No
CUST101125,30,117261,114367,737,36,Yes
CUST101126,46,71233,55165,738,48,No
CUST101127,61,89221,79910,739,36,No
CUST101128,55,54794,61606,701,84,No
CUST101129,45,79078,72150,531,60,Yes
CUST101130,46,77778,44207,608,24,Yes
CUST101131,31,22759,20780,692,60,Yes
CUST101132,58,120382,28925,689,120,No
CUST101133,22,102266,59970,664,24,Yes
CUST101134,27,60070,36422,706,180,No
CUST101135,38,42443,15570,681,72,No
CUST101136,47,78689,17554,688,360,No
CUST101137,54,72167,24059,635,36,Yes
CUST101138,47,78892,67423,749,360,No
CUST101139,37,74789,74960,650,84,No
CUST101140,63,82656,98212,587,72,Yes
CUST101141,64,106183,58015,626,60,No
CUST101142,44,84203,67310,656,12,No
CUST101143,45,43759,49760,750,240,No
CUST101144,27,104064,38196,677,84,No
CUST101145,26,111015,101872,667,24,No
CUST101146,44,148801,142102,593,12,No
CUST101147,53,41913,12112,735,24,No
CUST101148,49,76072,80731,634,72,No
CUST101149,63,17948,18183,673,72,No
CUST101150,42,83829,19566,784,60,No
CUST101151,46,56295,16387,716,48,No
CUST101152,48,118086,29418,566,60,No
CUST101153,41,50635,27077,556,60,No
CUST101154,27,27770,19697,675,12,Yes
CUST101155,37,58218,42636,595,48,No
CUST101156,40,20613,9640,725,24,Yes
CUST101157,61,88777,98684,683,240,No
CUST101158,40,18373,10441,692,120,No
CUST101159,42,70711,17363,631,360,No
CUST101160,48,18055,9032,802,48,No
CUST101161,60,61993,45324,850,180,No
CUST101162,27,111084,67564,660,72,No
CUST101163,21,79016,37441,705,60,No
CUST101164,52,48413,16040,687,36,No
CUST101165,33,69220,70547,662,120,No
CUST101166,50,70450,84268,622,240,No
CUST101167,43,81816,43325,604,36,No
CUST101168,39,35829,20839,601,36,No
CUST101169,52,84814,69381,708,84,No
CUST101170,50,15000,13777,644,360,Yes
CUST101171,49,54253,32119,500,120,Yes
CUST101172,65,57793,63857,711,48,Yes
CUST101173,49,85833,65233,677,60,No
CUST101174,50,70566,45895,774,60,No
CUST101175,36,34861,29516,706,180,No
CUST101176,60,45375,52308,576,120,Yes
CUST101177,39,74967,74559,524,72,No
CUST101178,38,68023,16326,630,36,No
CUST101179,21,55522,29555,636,240,No
CUST101180,34,57979,38878,746,84,No
CUST101181,22,87404,44971,679,360,No
CUST101182,48,57058,51363,759,72,No
CUST101183,50,67798,69579,587,180,Yes
CUST101184,58,124248,115718,748,180,No
CUST101185,24,34408,40923,730,48,No
CUST101186,21,23704,11201,539,360,No
CUST101187,28,89590,96308,773,12,Yes
CUST101188,49,53034,51264,687,120,Yes
CUST101189,59,62044,34880,707,360,No
CUST101190,23,50471,47146,619,48,No
CUST101191,52,63505,19310,769,84,No
CUST101192,30,109963,108790,597,72,No
CUST101193,30,90053,65949,738,120,No
CUST101194,39,91556,45072,737,180,No
CUST101195,54,34594,29605,612,72,No
CUST101196,53,41221,34692,819,180,Yes
CUST101197,43,15000,6142,696,48,No
CUST101198,48,49765,11466,726,36,No
CUST101199,52,93918,59509,573,60,Yes
CUST101200,27,82924,63811,828,84,No
CUST101201,49,64462,69400,594,36,No
CUST101202,28,69442,78346,752,84,Yes
CUST101203,21,52778,38465,610,60,Yes
CUST101204,23,75119,71649,637,120,No
CUST101205,44,89147,56992,735,12,No
CUST101206,43,29603,28007,752,84,No
CUST101207,28,77491,31368,591,84,No
CUST101208,57,93311,53287,756,240,No
CUST101209,23,59622,49738,753,120,No
CUST101210,53,87518,19093,614,120,No
CUST101211,48,140366,129482,792,240,No
CUST101212,28,67391,69786,578,84,No
CUST101213,54,79833,47831,636,48,No
CUST101214,55,51549,33401,714,180,No
CUST101215,52,74531,78353,620,120,No
CUST101216,44,81507,79523,698,60,Yes
CUST101217,34,74871,36548,697,120,No
CUST101218,52,44508,23321,667,180,No
CUST101219,63,75159,66056,738,360,No
CUST101220,36,106555,81323,664,360,No
CUST101221,24,81216,29419,696,48,No
CUST101222,57,94050,47959,760,60,No
CUST101223,41,64075,70481,735,24,Yes
CUST101224,34,88748,78824,735,36,No
CUST101225,51,76982,91299,600,180,No
