customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
250,34.0,Female,West,Secondary,Self-Employed,1083601.45,575342.15,Business,702.3,1,373,10.11,2022-04-30,0
251,45.0,Male,East,Primary,Self-Employed,527118.28,595100.92,Education,702.2,12,356,29.17,2023-01-23,1
252,27.0,Other,West,Primary,Self-Employed,317506.71,516720.3,Car,739.5,11,43,56.5,2019-01-17,1
253,59.0,Female,East,Graduate,Salaried,834972.12,306657.05,Home,692.5,11,288,71.37,2024-01-22,0
254,24.0,Female,West,Secondary,Salaried,887200.86,123511.29,Home,655.0,0,189,10.32,2018-12-25,0
255,34.0,Female,North,Post-Graduate,Salaried,818916.66,582511.25,Education,,6,246,51.57,2025-05-31,0
256,45.0,,North,Secondary,Unemployed,485823.05,215795.56,Home,698.3,7,139,29.23,2021-01-05,0
257,26.0,Female,West,Secondary,Self-Employed,431798.29,10000.0,Education,682.0,0,435,42.9,2023-11-11,0
258,26.0,Other,South,Primary,Self-Employed,,440389.04,Car,665.2,9,466,53.93,2024-05-29,1
259,31.0,Male,East,Graduate,Unemployed,1237096.3,320913.24,Home,495.0,6,108,94.77,2025-01-13,1
260,26.0,Other,West,Primary,Self-Employed,1114271.13,222492.26,Car,717.4,4,271,48.94,2018-02-20,0
261,30.0,,West,Graduate,Self-Employed,337603.2,265707.47,Business,706.7,12,56,76.79,2024-01-03,0
262,57.0,Male,West,Graduate,Unemployed,783470.33,595137.82,Car,693.1,2,321,61.74,2022-07-04,0
263,24.0,Other,North,Secondary,Salaried,681958.8,10000.0,Education,808.0,4,164,33.83,2023-07-07,0
264,68.0,Female,South,Post-Graduate,Unemployed,770141.75,490842.73,Business,630.7,6,314,64.87,2020-02-09,0
265,69.0,Male,South,Secondary,Salaried,411236.71,374960.71,Home,,11,264,44.29,2023-11-18,0
266,36.0,Other,North,Primary,Salaried,593206.75,624519.84,Education,700.7,3,145,41.31,2023-03-17,1
267,,Female,North,Post-Graduate,Salaried,544213.74,312908.96,Car,624.5,2,433,86.03,2019-01-06,0
268,57.0,Female,North,Primary,Self-Employed,555491.79,439316.24,Car,728.3,3,351,27.57,2025-04-22,0
269,62.0,Female,West,Graduate,Self-Employed,950096.52,797850.62,Education,549.8,11,500,70.3,2021-02-01,1
270,34.0,Other,East,Graduate,Self-Employed,248050.31,194083.74,Home,562.9,6,304,18.7,2023-09-27,1
271,51.0,Male,South,Secondary,Salaried,1524266.7,691303.06,Other,715.1,11,492,85.85,2021-05-08,0
272,46.0,Female,West,Post-Graduate,Unemployed,521560.23,231569.66,Home,578.5,10,259,94.78,2020-11-28,1
273,58.0,Female,East,Secondary,Unemployed,598210.96,85522.24,Other,672.7,8,331,76.72,2025-07-14,0
274,32.0,Other,East,Primary,Salaried,489539.69,,Education,701.0,11,418,57.52,2020-01-20,0
275,35.0,Male,North,Post-Graduate,Salaried,690653.53,186001.45,Other,653.4,4,242,82.35,2023-04-12,0
276,28.0,,East,Post-Graduate,Unemployed,903329.61,245082.77,Business,719.9,0,450,82.61,2019-07-17,0
277,30.0,Male,South,Secondary,Self-Employed,507254.89,762495.11,Home,581.5,2,165,63.93,2018-01-20,1
278,29.0,Male,East,Primary,Self-Employed,733023.66,230163.04,Other,627.1,7,201,10.4,2023-12-27,0
279,33.0,Other,East,Secondary,Salaried,727100.53,402553.06,Home,701.3,4,71,18.73,2023-08-24,0
280,40.0,Female,West,Graduate,Salaried,1307334.29,108524.45,Car,703.2,8,177,46.86,2019-07-03,0
281,46.0,Male,West,Graduate,Unemployed,912287.57,421360.72,Other,683.6,8,91,20.47,2025-04-18,0
282,24.0,Female,West,Primary,Unemployed,761284.26,514202.19,Education,689.9,0,29,68.63,2022-09-04,0
283,51.0,Other,South,Post-Graduate,Salaried,639395.4,238123.97,Other,753.0,1,344,54.23,2024-12-25,0
284,67.0,Other,South,Graduate,Unemployed,718321.12,310585.64,Business,800.1,7,106,61.77,2020-12-13,0
285,39.0,Male,West,Secondary,Salaried,901866.51,666456.08,Other,649.7,3,6,11.08,2018-12-31,0
286,25.0,Male,North,Secondary,Salaried,382143.9,554583.07,Education,712.0,3,238,94.04,2021-04-27,1
287,44.0,Other,South,Graduate,Self-Employed,782758.3,194772.96,Business,777.6,0,9,82.42,2025-06-10,0
288,60.0,Female,East,Post-Graduate,Unemployed,984133.97,374366.14,Business,612.8,5,98,19.68,2022-06-28,1
289,47.0,Female,West,Secondary,Unemployed,382010.46,40774.99,Business,671.9,2,58,45.36,2024-08-16,0
290,70.0,,West,Primary,Salaried,601608.78,773510.54,Education,699.1,11,461,21.11,2023-06-23,1
291,62.0,Other,North,Post-Graduate,Unemployed,516003.44,759032.61,Car,690.1,9,119,93.12,2025-07-06,0
292,51.0,Male,South,Post-Graduate,Self-Employed,309039.02,289901.67,Car,,8,461,93.96,2018-08-12,1
293,25.0,Male,West,Post-Graduate,Unemployed,,180180.82,Business,665.3,8,334,42.18,2020-08-20,0
294,26.0,Female,West,Primary,Unemployed,1051192.46,281206.31,Other,691.5,7,386,65.54,2019-02-25,0
295,21.0,Female,East,Primary,Salaried,943978.5,10000.0,Business,584.5,8,110,65.64,2023-02-12,1
296,42.0,Other,South,Primary,Self-Employed,220489.62,193391.97,Education,625.8,10,191,70.85,2019-04-13,1
297,61.0,Male,East,Secondary,Salaried,943103.63,353959.1,Home,673.6,2,257,21.94,2022-08-04,0
298,46.0,Other,North,Post-Graduate,Self-Employed,612288.57,473399.82,Other,639.4,5,60,74.36,2018-07-10,0
299,53.0,Other,South,Secondary,Salaried,933800.26,619979.06,Business,836.2,9,252,88.57,2019-12-27,0
300,63.0,Female,West,Graduate,Self-Employed,910941.69,619249.8,Business,624.3,6,219,93.26,2020-10-13,0
301,29.0,Other,South,Secondary,Salaried,963336.17,659173.36,Other,545.7,8,445,36.68,2024-03-17,1
302,66.0,,East,Primary,Self-Employed,655442.8,189505.24,Other,766.4,11,337,92.89,2019-12-30,0
303,51.0,Male,North,Primary,Self-Employed,77555.32,102812.14,Car,612.1,8,151,84.59,2022-09-27,1
304,24.0,Other,East,Secondary,Unemployed,135220.58,528913.89,Home,790.9,2,151,68.09,2019-08-23,0
305,43.0,Other,East,Primary,Self-Employed,754619.64,293026.89,Business,670.8,11,336,57.71,2020-08-31,0
306,47.0,Female,South,Graduate,Unemployed,101111.55,613989.46,Other,670.8,8,32,11.1,2020-10-26,1
307,68.0,Other,North,Post-Graduate,Salaried,286663.32,138367.29,Business,668.0,10,43,25.89,2019-12-13,0
308,,Male,South,Graduate,Unemployed,880324.87,626555.06,Home,747.6,4,7,38.1,2019-09-27,0
309,70.0,Other,South,Secondary,Unemployed,1077964.91,257503.7,Home,588.9,5,42,76.64,2021-07-25,1
310,53.0,Female,East,Graduate,Self-Employed,723212.07,155151.4,Car,661.0,5,118,85.09,2025-06-10,0
311,69.0,Other,South,Primary,Unemployed,449287.94,208009.75,Education,681.4,1,347,39.41,2020-09-11,0
312,45.0,Female,West,Post-Graduate,Salaried,265748.34,632268.74,Education,656.6,8,375,34.04,2023-10-19,0
313,62.0,Other,South,Post-Graduate,Salaried,827342.18,680900.55,Car,766.9,8,278,10.62,2018-09-26,1
314,55.0,Other,South,Primary,,1351734.39,697296.94,Education,600.5,6,336,79.42,2018-10-23,1
315,23.0,Female,West,Post-Graduate,Self-Employed,785441.55,443645.07,Home,594.5,3,471,31.99,2022-05-09,0
316,45.0,Male,North,Graduate,Unemployed,559938.12,50489.74,Home,658.2,9,37,74.26,2024-07-26,0
317,39.0,,South,Secondary,,758366.01,193941.49,Business,,6,425,66.16,2023-04-26,0
318,55.0,Male,South,Primary,Salaried,379577.7,259964.19,Home,,12,448,71.99,2022-03-09,0
319,57.0,Other,South,Secondary,Salaried,394207.67,222918.63,Car,640.8,11,181,28.0,2025-03-30,0
320,60.0,Female,North,Graduate,Unemployed,1169174.92,454203.17,Home,721.6,12,295,82.44,2024-02-27,0
321,37.0,Male,South,Graduate,Self-Employed,,632628.12,Business,662.2,10,125,18.5,2024-12-12,0
322,42.0,Female,South,Primary,Self-Employed,837310.82,286492.89,Car,767.1,9,295,40.98,2021-07-19,0
323,35.0,Female,East,Post-Graduate,Unemployed,598987.87,52275.72,Home,612.9,5,454,50.8,2022-12-30,1
324,,Other,North,Primary,Salaried,1049677.35,576580.19,Other,708.0,2,461,55.78,2020-12-14,0
325,61.0,Female,South,Graduate,Self-Employed,1088598.96,464296.33,Car,551.4,8,138,56.19,2024-01-20,1
326,70.0,Other,South,Secondary,Unemployed,350071.21,483586.45,Car,650.7,8,266,17.7,2022-01-30,1
327,,Male,West,Secondary,Salaried,909395.97,672016.0,Education,707.3,11,252,89.83,2018-06-15,0
328,44.0,Male,North,Graduate,Salaried,578647.48,252170.26,Other,606.3,12,189,42.99,2023-02-06,1
329,61.0,,East,Post-Graduate,Salaried,973191.07,10000.0,Other,638.4,10,198,41.05,2025-04-30,0
330,46.0,Female,South,Secondary,Salaried,649000.3,594655.37,Other,620.3,7,459,61.36,2023-08-18,0
331,62.0,Other,North,Post-Graduate,Unemployed,667068.26,539989.65,Business,576.6,10,122,45.24,2021-09-14,1
332,51.0,Male,North,Secondary,Salaried,369391.16,650459.12,Car,792.4,0,129,13.67,2024-06-07,1
333,37.0,Male,South,Post-Graduate,Unemployed,1019640.85,258851.87,Business,777.9,11,377,66.25,2021-03-07,0
334,51.0,Other,East,Secondary,Unemployed,617909.71,563905.42,Education,597.0,12,303,79.74,2020-01-15,1
335,50.0,Male,North,Secondary,Self-Employed,606902.35,346175.85,Other,688.6,8,445,87.29,2022-09-16,0
336,59.0,Other,North,Post-Graduate,Unemployed,740486.8,,Business,599.1,1,52,50.99,2019-06-18,0
337,,Male,West,Secondary,Self-Employed,1027743.0,126277.15,Business,754.4,12,200,39.79,2024-06-17,0
338,70.0,Male,North,Primary,Self-Employed,570140.64,529121.09,Car,635.8,8,214,31.91,2018-01-23,0
339,65.0,Female,East,Post-Graduate,Salaried,802900.71,158429.14,Business,597.0,4,442,55.57,2024-05-01,0
340,56.0,,East,Post-Graduate,Unemployed,878331.63,161047.76,Car,687.4,8,252,31.57,2021-06-10,0
341,63.0,Other,North,Secondary,Self-Employed,858873.33,522903.16,Home,710.6,8,210,76.82,2024-03-05,0
342,26.0,Male,North,Post-Graduate,Self-Employed,656760.24,66804.24,Other,696.8,1,37,32.36,2022-02-27,0
343,62.0,Other,East,Secondary,Salaried,231021.58,348117.92,Other,802.2,10,258,47.31,2020-04-06,0
344,53.0,Male,East,Post-Graduate,Self-Employed,514089.81,417507.64,Business,722.4,0,189,30.34,2018-01-02,0
345,,Female,East,Graduate,Salaried,389401.77,244546.62,Other,707.6,4,376,80.53,2024-07-15,0
346,33.0,Male,East,Graduate,,,380122.85,Other,683.8,2,213,53.03,2024-04-07,0
347,37.0,Female,West,Primary,Self-Employed,1091255.25,,Home,617.5,9,252,75.45,2021-10-23,1
348,37.0,Female,East,Primary,Unemployed,50000.0,10000.0,Education,512.7,10,364,29.54,2021-07-17,1
349,36.0,Female,South,Secondary,Self-Employed,629724.98,645359.02,Car,631.4,2,248,36.68,2020-06-14,0
350,36.0,Female,South,Primary,Salaried,1019547.14,518607.06,Home,645.8,3,432,31.22,2024-12-08,0
351,64.0,Other,East,Post-Graduate,Salaried,,320116.67,Other,789.8,7,195,62.76,2023-07-10,0
352,38.0,Female,West,Secondary,Self-Employed,109268.59,400139.4,Home,,8,414,45.97,2024-01-24,1
353,65.0,Male,East,Secondary,Self-Employed,2642512.99,375147.75,Business,648.6,1,171,40.74,2020-11-29,0
354,60.0,Female,West,Secondary,Unemployed,439641.19,505921.9,Car,747.3,6,363,73.94,2022-02-04,0
355,57.0,Female,North,Secondary,Self-Employed,484623.71,10000.0,Business,709.7,6,105,22.4,2019-09-05,0
356,29.0,Female,North,Post-Graduate,Salaried,339901.71,576345.79,Car,611.5,11,166,76.75,2021-05-13,1
357,24.0,Female,East,Primary,Self-Employed,749473.97,587022.69,Home,775.1,4,189,40.63,2024-04-02,0
358,43.0,Female,East,Graduate,Unemployed,981947.87,562072.35,Other,669.3,9,337,65.18,2019-12-16,0
359,52.0,Female,West,Primary,Salaried,750559.37,,Car,620.9,2,449,24.24,2021-10-13,0
360,42.0,Female,East,Post-Graduate,Self-Employed,480633.24,315356.06,Car,733.0,4,314,64.79,2021-01-16,0
361,32.0,Male,North,Primary,,794429.97,297507.31,Other,678.8,11,45,27.9,2022-06-15,0
362,24.0,Male,West,Graduate,Salaried,1195126.38,60547.31,Car,751.8,1,58,32.31,2019-09-29,0
363,68.0,Female,East,Post-Graduate,Salaried,610286.78,742795.84,Other,688.9,10,187,83.13,2021-08-25,0
364,32.0,Other,East,Graduate,Self-Employed,638653.12,10000.0,Other,711.4,9,227,54.49,2025-03-04,0
365,35.0,Female,East,Post-Graduate,Unemployed,809186.1,145806.46,Home,676.3,0,272,79.31,2019-07-13,0
366,65.0,Other,South,Primary,Unemployed,954706.96,669007.5,Education,653.9,0,397,46.59,2021-04-14,0
367,33.0,Other,South,Graduate,Self-Employed,372947.85,,Other,739.3,6,429,42.16,2020-12-13,1
368,38.0,Female,East,Post-Graduate,Salaried,1119365.86,496045.36,Education,644.6,4,61,64.14,2024-12-05,0
369,22.0,Male,North,Post-Graduate,Salaried,1157639.17,940095.23,Education,736.1,2,371,47.27,2018-02-03,1
370,47.0,Male,South,Primary,Self-Employed,657752.53,669134.29,Business,445.4,7,361,77.27,2021-09-14,1
371,25.0,Female,West,Secondary,Unemployed,517020.86,357572.07,Home,680.0,0,67,92.84,2020-10-16,0
372,33.0,Female,South,Primary,Unemployed,994117.26,439907.18,Other,595.8,3,247,43.08,2021-07-02,0
373,54.0,Other,West,Graduate,Salaried,947361.49,598859.93,Car,665.4,10,116,92.73,2020-08-24,0
374,38.0,Other,South,Graduate,Salaried,775439.61,251990.47,Car,711.8,0,302,76.6,2023-05-01,0
375,31.0,Male,South,Post-Graduate,,243411.09,400193.15,Education,796.0,0,35,40.22,2019-09-23,0
376,56.0,Female,South,Graduate,Salaried,604001.1,,Business,553.4,7,380,26.4,2022-03-28,1
377,66.0,Other,South,Primary,Unemployed,468388.92,479947.03,Car,696.6,5,170,72.25,2021-02-01,0
378,49.0,Other,South,Primary,,879184.59,379966.31,Education,746.7,0,402,64.23,2022-04-02,0
379,70.0,Male,East,Graduate,Self-Employed,507904.67,249301.5,Education,806.7,3,273,68.07,2024-03-08,0
380,28.0,Male,West,Secondary,Salaried,586360.13,359479.22,Home,662.4,2,96,84.25,2020-04-07,0
381,57.0,Male,South,Post-Graduate,Salaried,512843.52,207190.36,Business,613.4,0,192,28.76,2018-10-18,0
382,61.0,Other,East,Primary,Unemployed,418449.03,10000.0,Home,621.1,6,425,41.37,2018-08-27,0
383,40.0,Male,South,Post-Graduate,Unemployed,884646.39,482010.73,Home,720.8,6,102,26.42,2025-05-14,0
384,70.0,Male,West,Graduate,Unemployed,829163.31,226180.88,Car,740.4,10,223,85.04,2019-11-15,0
385,,Female,East,Secondary,Unemployed,1024542.66,397338.08,Other,594.0,5,437,41.6,2025-02-06,1
386,34.0,Male,North,Graduate,Unemployed,1549445.58,10000.0,Home,644.1,5,497,48.45,2022-06-15,0
387,54.0,Other,South,Primary,Salaried,6701192.42,794462.19,Business,728.4,5,16,75.58,2021-02-04,0
388,43.0,Male,West,Secondary,Unemployed,679574.67,350644.55,Home,826.3,3,124,31.78,2021-05-15,0
389,67.0,Other,West,Primary,Salaried,544256.51,655942.89,Education,767.8,1,309,64.59,2018-06-03,0
390,43.0,Other,North,Post-Graduate,Salaried,422975.22,10000.0,Education,744.8,1,450,75.48,2025-04-27,0
391,54.0,Female,North,Secondary,Self-Employed,1061383.34,479712.02,Education,630.6,0,349,72.18,2022-05-29,0
392,46.0,Male,West,Post-Graduate,Unemployed,696802.4,253558.21,Car,748.2,11,30,56.59,2020-12-11,0
393,69.0,Male,East,Post-Graduate,Self-Employed,954205.84,639890.3,Other,653.3,9,381,54.56,2020-09-19,0
394,26.0,Male,East,Secondary,Self-Employed,538008.48,195916.39,Other,714.5,3,169,39.28,2025-05-08,0
395,49.0,Male,North,Secondary,Unemployed,468803.46,211687.85,Car,691.0,2,392,71.92,2018-12-18,0
396,39.0,Other,South,Secondary,Unemployed,6922614.6,,Other,648.1,7,246,11.93,2020-05-06,0
397,69.0,Female,South,Primary,Self-Employed,681262.41,686751.81,Car,748.4,0,197,59.56,2025-06-10,1
398,65.0,Other,East,Primary,Salaried,1060572.18,744513.24,Education,713.4,0,39,43.03,2021-01-16,0
399,62.0,Other,West,Primary,Salaried,66102.39,856802.91,Car,642.0,7,448,60.75,2018-12-27,1
400,54.0,Other,East,Secondary,Unemployed,71428.52,10000.0,Education,,0,182,68.17,2021-12-26,0
401,24.0,Female,West,Secondary,Salaried,266471.57,35111.03,Business,686.8,8,490,33.82,2019-09-14,0
402,54.0,Female,East,Graduate,Self-Employed,632635.89,133481.62,Other,616.3,3,218,30.43,2019-09-18,0
403,29.0,Male,West,Secondary,Unemployed,743975.62,531541.54,Other,723.2,4,357,69.94,2023-11-16,0
404,31.0,Other,North,Graduate,Self-Employed,131665.11,10000.0,Business,619.9,1,99,37.0,2019-08-20,0
405,,Other,East,Secondary,Unemployed,50000.0,604176.48,Car,731.1,12,101,19.08,2020-01-27,1
406,35.0,Female,East,Secondary,Self-Employed,602279.99,158099.62,Business,762.7,7,73,52.7,2024-10-12,0
407,51.0,Male,South,Primary,Salaried,827676.3,524594.95,Business,681.1,4,491,45.11,2025-07-12,0
408,60.0,Other,West,Graduate,Self-Employed,648034.62,274629.94,Other,749.0,3,223,44.41,2018-06-21,0
409,68.0,Male,West,Primary,Unemployed,365481.8,264660.54,Business,674.4,1,236,48.84,2018-06-23,0
410,54.0,Female,East,Primary,Unemployed,619392.14,557764.9,Other,669.4,7,208,85.17,2021-03-17,1
411,30.0,Female,East,Post-Graduate,Salaried,278867.68,481741.89,Car,635.9,9,485,86.02,2024-02-17,1
412,50.0,Other,South,Primary,Salaried,699219.41,360939.09,Home,634.3,7,51,31.26,2025-04-10,0
413,66.0,Other,West,Primary,Salaried,,474215.72,Education,587.6,8,318,90.73,2022-04-01,1
414,57.0,Female,East,Graduate,Unemployed,1053354.66,496693.15,Business,648.4,2,96,75.38,2018-07-30,0
415,39.0,Other,North,Post-Graduate,Salaried,594882.38,310787.92,Car,708.5,4,11,48.98,2023-08-05,0
416,58.0,Female,South,Primary,Salaried,,141331.91,Car,701.7,9,312,10.56,2024-02-20,0
417,24.0,Male,West,Secondary,Salaried,653142.09,343859.43,Education,613.5,4,174,88.23,2018-07-20,0
418,60.0,Female,North,Primary,Self-Employed,203692.74,299016.5,Education,593.3,8,95,92.13,2024-06-29,1
419,44.0,Female,West,Secondary,Unemployed,1144537.96,121967.91,Car,694.2,7,73,20.37,2021-01-29,0
420,60.0,Other,East,Post-Graduate,Unemployed,608432.84,10000.0,Education,595.5,8,49,51.11,2024-10-13,1
421,37.0,Other,South,Graduate,Salaried,50000.0,270656.82,Home,741.7,8,378,63.71,2023-07-11,0
422,28.0,Female,North,Graduate,Self-Employed,,311699.2,Other,655.1,3,414,62.3,2022-08-26,0
423,61.0,Female,East,Post-Graduate,Unemployed,800618.04,747693.45,Other,679.3,4,264,56.75,2018-01-26,1
424,60.0,Male,South,Post-Graduate,Salaried,812403.94,480943.8,Business,640.0,5,477,67.16,2023-04-28,0
425,,Female,North,Secondary,Unemployed,965318.73,230554.99,Education,701.4,8,158,58.02,2025-08-09,0
426,43.0,Female,South,Primary,Self-Employed,655350.16,683368.79,Education,788.2,5,197,63.25,2019-11-11,1
427,66.0,Male,East,Primary,Salaried,1003991.07,451015.77,Home,,4,115,54.63,2019-12-18,0
428,49.0,Other,East,Graduate,Salaried,1028000.61,564442.53,Home,535.3,2,102,38.91,2023-06-04,0
429,54.0,Other,North,Graduate,Self-Employed,628862.0,280482.43,Home,572.9,8,64,10.35,2018-06-30,1
430,27.0,Female,South,Secondary,Self-Employed,819816.75,282878.1,Education,629.0,9,393,36.53,2020-05-09,0
431,55.0,Other,East,Graduate,Self-Employed,563777.87,644622.46,Car,713.1,0,495,62.95,2023-10-07,1
432,66.0,Female,North,Secondary,Salaried,893471.06,263061.05,Business,660.7,4,318,85.84,2024-01-24,0
433,64.0,Other,East,Graduate,Self-Employed,980411.31,476666.87,Car,594.9,9,327,81.07,2023-01-01,1
434,66.0,Male,West,Primary,Self-Employed,994298.64,436810.77,Education,653.6,12,396,49.58,2019-06-24,0
435,64.0,Male,East,Graduate,Self-Employed,384911.84,64033.72,Business,716.9,9,137,87.59,2022-05-25,0
436,22.0,Other,North,Post-Graduate,Unemployed,,616520.66,Home,732.0,2,149,75.28,2024-10-11,1
437,41.0,Female,West,Primary,Self-Employed,592015.06,366866.19,Car,589.3,3,322,30.71,2019-10-14,0
438,65.0,Male,North,Post-Graduate,Salaried,797320.18,457182.8,Other,606.9,12,180,56.28,2020-08-25,1
439,59.0,Female,East,Post-Graduate,Unemployed,328512.97,473482.07,Home,758.2,1,311,19.24,2024-09-08,0
440,26.0,Other,South,Post-Graduate,Unemployed,1370310.34,611848.01,Education,750.7,12,330,78.84,2019-08-24,0
441,45.0,Other,East,Primary,Unemployed,455773.51,219266.65,Home,722.4,12,472,67.76,2022-11-16,0
442,60.0,Male,North,Graduate,Salaried,523677.71,292352.63,Education,700.7,4,36,41.38,2024-02-27,0
443,22.0,Male,South,Post-Graduate,Self-Employed,743240.47,,Business,651.5,6,227,56.34,2025-06-06,1
444,,Other,West,Post-Graduate,Salaried,968126.0,490257.38,Home,654.0,0,41,65.11,2019-08-13,0
445,29.0,Female,West,Post-Graduate,Self-Employed,,197950.12,Car,703.1,6,324,25.28,2023-09-18,0
446,32.0,Other,East,Primary,Salaried,303582.19,693250.39,Other,683.8,11,126,70.53,2021-01-07,1
447,,Female,North,Primary,Salaried,658876.33,,Business,665.8,11,274,93.6,2021-02-18,0
448,61.0,Female,North,Post-Graduate,Self-Employed,545384.05,497705.89,Other,673.1,10,281,77.84,2021-07-03,1
449,51.0,Other,East,Graduate,Salaried,459310.86,299439.41,Business,737.9,2,23,69.08,2024-09-13,0
450,58.0,Male,North,Graduate,Self-Employed,665090.06,1122051.92,Car,748.0,12,382,63.07,2021-03-20,1
451,60.0,Female,South,Graduate,Unemployed,3512437.68,884507.15,Car,713.1,9,383,22.85,2023-01-04,0
452,52.0,Female,West,Post-Graduate,Salaried,819858.01,336101.98,Business,676.9,1,500,22.33,2019-09-24,0
453,67.0,Female,West,Post-Graduate,Self-Employed,565989.25,269120.36,Business,623.5,12,424,19.86,2019-11-18,0
454,68.0,Male,West,Primary,Self-Employed,1055655.87,561168.81,Business,656.1,10,366,43.16,2020-12-11,0
455,45.0,Other,East,Graduate,Self-Employed,367093.07,10000.0,Education,831.3,10,186,91.28,2022-11-04,0
456,27.0,Other,South,Graduate,Unemployed,870892.77,159990.98,Car,640.7,10,388,30.55,2025-07-15,0
457,41.0,Female,South,Primary,Salaried,271482.17,289865.75,Other,711.7,1,355,47.91,2020-06-17,0
458,26.0,Other,North,Primary,Unemployed,710214.11,10000.0,Car,597.3,3,491,60.95,2019-05-14,0
459,45.0,Other,North,Post-Graduate,Self-Employed,342895.82,10000.0,Business,825.8,11,99,31.53,2023-03-28,0
460,65.0,Female,West,Graduate,Salaried,569250.5,427532.37,Education,618.6,2,404,16.29,2018-09-13,0
