customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_group,credit_score_binary,income_quantile,income_cluster,income_log,loan_reciprocal,transaction_sqrt,income_boxcox,loan_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
102,26.0,Male,East,Secondary,Salaried,777264.4551058525,610414.94,Other,726.2,6,273,16.69,2021-06-24,0,High,1.0,Q3,0.0,13.563537212066638,1.6382298899827032e-06,16.522711641858304,348039.4530335789,40280.77147776543,0.7853375205699713,45.5,0.16690000000000002
103,61.0,Male,East,Secondary,Salaried,970215.71,596088.21,Other,614.0,10,422,22.55,2019-02-26,1,High,0.0,Q4-High,2.0,13.785274737897872,1.6776040579631633e-06,20.54263858417414,428305.07720298634,39544.20718835444,0.614387299500644,70.33333333333333,0.2255
104,30.0,Other,West,Graduate,Unemployed,1092413.95,312663.42,Education,643.8,12,326,52.0,2024-04-28,0,Very High,0.0,Q4-High,2.0,13.903901353951243,3.198327453847965e-06,18.05547008526779,478595.63076394814,23951.204146637105,0.2862133168475192,54.333333333333336,0.52
105,30.0,Male,East,Graduate,Salaried,386377.97,503927.26,Home,706.9,5,264,16.31,2023-03-07,1,Medium,1.0,Q1-Low,3.0,12.864573954373542,1.9844133853762903e-06,16.24807680927192,180940.46620795532,34705.88545387809,1.3042339344554248,44.0,0.1631
106,60.0,Other,South,Graduate,Unemployed,315498.99,153587.54,Business,741.2,12,383,86.15,2023-01-17,0,Medium,1.0,Q1-Low,3.0,12.661913929267683,6.510944833155043e-06,19.570385790780925,149680.25722656454,13785.705268205014,0.48680834128819245,63.833333333333336,0.8615
107,53.0,Male,South,Post-Graduate,Self-Employed,762553.73,472570.63,Other,731.7,11,48,52.89,2019-12-08,0,High,1.0,Q3,0.0,13.544429561937035,2.116085800761672e-06,6.928203230275509,341870.95889593475,33015.86147533929,0.6197210916534367,8.0,0.5289
108,54.0,Other,North,Graduate,Salaried,537024.87,33208.34,Education,798.1,6,214,75.83,2025-08-12,0,Medium,1.0,Q2,1.0,13.193801547377177,3.0112917417732114e-05,14.628738838327793,246235.12752430124,4193.163245392046,0.061837620294940894,35.666666666666664,0.7583
109,27.0,Other,South,Graduate,Self-Employed,422868.13,311964.86,Business,787.7,9,452,22.78,2018-11-30,0,Medium,1.0,Q1-Low,1.0,12.954818024816106,3.2054892336271363e-06,21.2602916254693,196886.24203972798,23909.611547200042,0.7377355678234725,75.33333333333333,0.2278
110,29.0,Other,North,Post-Graduate,Unemployed,77629.0,599069.57,Education,657.1,6,334,77.29,2019-06-08,1,Low,0.0,Q1-Low,3.0,11.259709229399727,1.6692552085394662e-06,18.275666882497067,40293.15556012492,39697.80685710539,7.717084723492508,55.666666666666664,0.7729
111,22.0,Male,North,Graduate,Unemployed,577066.65,519798.11,Car,756.5,3,75,23.17,2021-04-26,0,Medium,1.0,Q2,1.0,13.265714782985071,1.9238238476857836e-06,8.660254037844387,263377.73026086664,35552.28272067563,0.9007592277252549,12.5,0.23170000000000002
112,59.0,Male,West,Graduate,Unemployed,588189.25,647093.66,Car,792.5,12,324,78.77,2019-11-10,0,Medium,1.0,Q2,1.0,13.284805728970088,1.5453713454710689e-06,18.0,268125.7590975682,42149.22382279449,1.1001453358761657,54.0,0.7877
113,49.0,Female,West,Post-Graduate,Self-Employed,314969.57,132534.43,Business,685.2,12,406,49.87,2020-03-05,0,Medium,0.0,Q1-Low,3.0,12.660234484871621,7.545209195829284e-06,20.149441679609886,149445.17910815417,12293.455878056135,0.4207848713766222,67.66666666666667,0.4987
114,53.0,Female,East,Primary,Unemployed,920695.27,847736.09,Other,652.9,12,314,21.76,2020-10-21,1,High,0.0,Q4-High,0.0,13.73288547800239,1.1796123956454407e-06,17.72004514666935,407811.74200825905,51991.37632210506,0.9207564300835389,52.333333333333336,0.21760000000000002
115,28.0,Female,North,Post-Graduate,Salaried,588735.61,814036.8,Business,712.7,6,51,90.45,2020-06-28,0,Medium,1.0,Q2,1.0,13.285734180954348,1.2284456918900946e-06,7.14142842854285,268358.84069685795,50378.18538245874,1.3826865339434795,8.5,0.9045000000000001
116,53.0,Other,East,Secondary,Self-Employed,605058.67,322124.3,Home,698.9,3,19,37.09,2019-02-10,0,High,0.0,Q2,1.0,13.313082360248721,3.1043916897917883e-06,4.358898943540674,275316.05313124426,24512.492268616603,0.5323852313363264,3.1666666666666665,0.3709
117,45.66328190693715,Female,South,Secondary,Unemployed,994603.23,259755.39,Other,684.4,9,7,87.0,2018-03-19,0,High,0.0,Q4-High,2.0,13.810100178219749,3.849775744788188e-06,2.6457513110645907,438372.66489769,20737.8714412724,0.2611648365549748,1.1666666666666667,0.87
118,54.0,Female,North,Primary,Self-Employed,362917.27,430149.31,Other,629.1,1,29,30.27,2025-03-02,0,Medium,0.0,Q1-Low,3.0,12.801932936381428,2.3247741580708283e-06,5.385164807134504,170637.8119949701,30688.956642781635,1.1852544520683734,4.833333333333333,0.30269999999999997
119,55.0,Male,North,Graduate,Salaried,1059170.06,431018.83,Other,726.0,9,185,30.45,2022-09-03,0,Very High,1.0,Q4-High,2.0,13.872997141284062,2.3200842524675724e-06,13.601470508735444,464951.6435809108,30737.150726036805,0.4069401565221736,30.833333333333332,0.3045
120,55.0,Female,East,Graduate,Unemployed,949290.84,716907.5,Home,680.317392908194,6,452,49.96,2025-02-16,0,High,0.0,Q4-High,0.0,13.763471554025509,1.3948800926200361e-06,21.2602916254693,419654.00114489614,45642.012358283595,0.7552032209643991,75.33333333333333,0.4996
121,43.0,Female,East,Secondary,Unemployed,766119.76,176804.28,Business,680.223714196653,11,392,38.26,2018-07-01,1,High,0.0,Q3,0.0,13.549095086427801,5.6559716767037225e-06,19.79898987322333,343366.9600683003,15379.328478463107,0.23077890589847205,65.33333333333333,0.3826
122,65.0,Male,South,Primary,Self-Employed,328117.67,455545.19,Education,714.3,11,402,90.21,2018-06-01,1,Medium,1.0,Q1-Low,3.0,12.701130620713371,2.1951718994113357e-06,20.049937655763422,155275.93757085133,32087.816356963125,1.3883592127178035,67.0,0.9020999999999999
123,53.0,Female,East,Primary,Self-Employed,257490.09,674257.1,Business,778.3,4,187,83.28,2018-07-15,0,Low,1.0,Q1-Low,3.0,12.458740396545519,1.4831137855278031e-06,13.674794331177344,123761.18409552862,43517.73546659214,2.6185749517583377,31.166666666666668,0.8328
124,46.0,Other,East,Primary,Unemployed,798725.9,594970.41,Business,637.5,2,259,68.83,2022-02-13,0,High,0.0,Q3,0.0,13.590774364067892,1.6807558547323356e-06,16.09347693943108,357025.27638789103,39486.574010255055,0.7448993578397796,43.166666666666664,0.6883
125,26.0,Female,South,Post-Graduate,Self-Employed,50000.0,744335.12,Business,671.2,5,343,35.13,2023-01-01,1,Low,0.0,Q1-Low,3.0,10.819798284210286,1.3434808772693657e-06,18.520259177452136,26694.53473840472,46993.167713690826,14.8867024,57.166666666666664,0.3513
126,23.0,Other,West,Graduate,Unemployed,834344.73,693441.43,Car,629.0,6,145,64.35,2018-08-23,1,High,0.0,Q3,0.0,13.634403139805615,1.4420828591103916e-06,12.041594578792296,371904.80641428614,44476.84318690346,0.8311210043838835,24.166666666666668,0.6435
127,22.0,Other,North,Secondary,Unemployed,955994.71,667238.35,Business,705.5,12,335,41.14,2022-04-18,0,High,1.0,Q4-High,2.0,13.770508704575771,1.498714814578626e-06,18.303005217723125,422426.9349751361,43165.323637809386,0.6979519269515623,55.833333333333336,0.4114
128,44.0,Female,South,Primary,Salaried,724278.5,426816.98,Car,680.2896524566344,8,192,43.83,2025-04-14,1,High,0.0,Q3,0.0,13.492932646593589,2.34292459498682e-06,13.856406460551018,325785.2259112603,30504.056993718546,0.5892995304982821,32.0,0.43829999999999997
129,52.0,Male,North,Post-Graduate,Salaried,50000.0,338449.42,Business,697.1,3,318,34.27,2023-07-05,1,Low,0.0,Q1-Low,3.0,10.819798284210286,2.9546512444902318e-06,17.832554500127006,26694.53473840472,25472.472813520304,6.7689884,53.0,0.3427
131,35.0,Male,North,Primary,Self-Employed,845313.48,515682.01,Business,684.1,8,298,41.36,2024-03-09,0,High,0.0,Q3,0.0,13.647464002783314,1.9391795343025404e-06,17.26267650163207,376478.6492930403,35333.33020087829,0.6100482509754843,49.666666666666664,0.41359999999999997
132,66.0,Other,North,Post-Graduate,Self-Employed,632974.2,10000.0,Other,660.7,9,42,20.65,2021-07-22,0,High,0.0,Q2,1.0,13.358186521843807,9.999999999998999e-05,6.48074069840786,287186.52108757745,1649.456042947427,0.015798432226779544,7.0,0.2065
133,45.195748029018695,Male,South,Graduate,Self-Employed,1090277.77,739153.7,Car,578.1,2,226,52.74,2018-08-15,0,Very High,0.0,Q4-High,2.0,13.901943973799861,1.3528985919978466e-06,15.033296378372908,477719.70683968463,46738.7800416259,0.6779498952821903,37.666666666666664,0.5274
134,41.0,Other,East,Secondary,Unemployed,431354.12,493168.42,Education,680.3574760534011,8,463,34.14,2018-11-20,1,Medium,0.0,Q1-Low,1.0,12.974686974145651,2.027704855878643e-06,21.517434791350013,200581.60054825226,34128.73447084005,1.1433029085244393,77.16666666666667,0.3414
135,60.0,Other,North,Primary,Salaried,353279.39,338310.61,Home,717.8,10,324,71.25,2024-10-14,1,Medium,1.0,Q1-Low,3.0,12.77501732657042,2.9558635479980872e-06,18.0,166393.14271704276,25464.35441311768,0.9576290595384009,54.0,0.7125
136,62.0,Female,East,Graduate,Self-Employed,637719.49,384181.14,Car,728.0,9,218,62.54,2018-05-05,0,High,1.0,Q2,1.0,13.365655362883297,2.602938811624114e-06,14.7648230602334,289200.97405557457,28108.77734532811,0.6024296669998278,36.333333333333336,0.6254
137,45.614638835627154,Other,East,Graduate,Self-Employed,425954.85,552919.65,Car,719.6,7,109,38.92,2019-08-12,1,Medium,1.0,Q1-Low,1.0,12.962090981383014,1.8085810478972814e-06,10.44030650891055,198230.94838680132,37300.404651458586,1.2980710279504977,18.166666666666668,0.3892
138,69.0,Male,North,Primary,Self-Employed,960525.06,197047.98,Business,656.8,7,67,32.74,2020-10-12,0,High,0.0,Q4-High,2.0,13.77523639252493,5.074906121849079e-06,8.18535277187245,424300.125376949,16730.987484387795,0.20514611039924352,11.166666666666666,0.3274
139,60.0,Other,West,Post-Graduate,Self-Employed,50000.0,715429.9,Business,743.3,11,165,26.14,2019-10-15,1,Low,1.0,Q1-Low,3.0,10.819798284210286,1.3977609825924224e-06,12.84523257866513,26694.53473840472,45568.89812817951,14.308598,27.5,0.2614
140,22.0,Female,West,Graduate,Unemployed,55876.57,183504.07,Home,728.1,3,115,59.58,2018-07-19,1,Low,1.0,Q1-Low,3.0,10.930918326383836,5.449470412291098e-06,10.723805294763608,29620.28650740356,15830.312058820095,3.2840968942796596,19.166666666666668,0.5958
141,27.0,Female,North,Post-Graduate,Unemployed,136769.18,617530.79,Business,685.8,6,31,58.47,2020-03-08,1,Low,0.0,Q1-Low,3.0,11.826057277952819,1.6193524536646963e-06,5.5677643628300215,68458.6510226098,40645.17476775109,4.515131186719113,5.166666666666667,0.5847
142,69.0,Female,East,Graduate,Unemployed,414711.95,559192.84,Education,592.9,9,65,20.94,2019-02-01,1,Medium,0.0,Q1-Low,1.0,12.935341873140205,1.7882918529500453e-06,8.06225774829855,193330.02101197522,37628.83165026576,1.3483885381166372,10.833333333333334,0.2094
143,69.0,Female,South,Secondary,Self-Employed,951229.98,667352.74,Other,699.1,11,175,78.34,2023-10-29,0,High,0.0,Q4-High,0.0,13.765512193214377,1.4984579219679213e-06,13.228756555322953,420456.2198076225,43171.073771184834,0.7015682369472838,29.166666666666668,0.7834
144,41.0,Other,East,Post-Graduate,Salaried,721151.56,809235.63,Education,673.2,4,308,38.59,2023-09-19,1,High,0.0,Q2,0.0,13.488605988890955,1.2357340222402203e-06,17.549928774784245,324468.71093684854,50147.152307605895,1.122143630944929,51.333333333333336,0.3859
145,42.0,Other,South,Primary,Unemployed,313690.93,10000.0,Business,712.6,11,327,12.27,2023-04-28,0,Medium,1.0,Q1-Low,3.0,12.656166668632697,9.999999999998999e-05,18.083141320025124,148877.32059164552,1649.456042947427,0.0318785117567792,54.5,0.12269999999999999
146,31.0,Male,North,Secondary,Salaried,238385.7,322287.67,Business,561.1,6,80,79.84,2020-09-19,1,Low,0.0,Q1-Low,3.0,12.381649424026486,3.1028180507184684e-06,8.94427190999916,115146.49167374334,24522.152000031285,1.3519589052531253,13.333333333333334,0.7984
147,41.0,Other,South,Secondary,Unemployed,429808.27,526039.23,Education,583.8,7,451,82.11,2018-09-13,1,Medium,0.0,Q1-Low,1.0,12.9710968311292,1.9009989045873976e-06,21.236760581595302,199908.78564559828,35883.538260206136,1.223892760369641,75.16666666666667,0.8210999999999999
148,63.0,Female,East,Post-Graduate,Salaried,695284.05,10000.0,Car,802.6,7,472,55.32,2024-02-16,0,High,1.0,Q2,0.0,13.452077184345809,9.999999999998999e-05,21.72556098240043,313563.6825071392,1649.456042947427,0.014382610963102057,78.66666666666667,0.5532
149,38.0,Other,East,Graduate,Self-Employed,499977.94,336311.85,Home,663.0,3,358,69.92,2021-07-22,0,Medium,0.0,Q1-Low,1.0,13.122321256517257,2.973430760765632e-06,18.920887928424502,230301.5836726727,25347.37299329724,0.6726533774670138,59.666666666666664,0.6992
150,57.0,Female,North,Graduate,Unemployed,936775.88,10000.0,Home,680.1543911332717,5,493,75.71,2019-08-23,0,High,0.0,Q4-High,0.0,13.750200411200206,9.999999999998999e-05,22.20360331117452,414474.0474335673,1649.456042947427,0.010674911911694396,82.16666666666667,0.7570999999999999
151,43.0,Male,North,Secondary,Salaried,1089240.79,232176.03,Home,709.5,4,482,57.77,2021-01-17,0,Very High,1.0,Q4-High,2.0,13.900992406654979,4.30707683303912e-06,21.95449840010015,477294.46162494173,19005.72171936812,0.21315399875908062,80.33333333333333,0.5777
152,63.0,Male,South,Primary,Unemployed,1248498.77,427715.54,Car,730.4,1,216,38.07,2023-04-19,0,Very High,1.0,Q4-High,2.0,14.037453204480883,2.338002495770899e-06,14.696938456699069,542313.6578717352,30553.94662583952,0.3425838697462233,36.0,0.3807
153,47.0,Male,South,Primary,Salaried,345572.62,10000.0,Business,611.2,4,169,34.26,2018-08-31,0,Medium,0.0,Q1-Low,3.0,12.75296098198016,9.999999999998999e-05,13.0,162993.6260990152,1649.456042947427,0.02893747774346243,28.166666666666668,0.34259999999999996
154,32.0,Male,East,Primary,Self-Employed,291396.65,847736.09,Education,710.1,12,258,25.84,2021-03-31,0,Low,1.0,Q1-Low,3.0,12.582444108194593,1.1796123956454407e-06,16.06237840420901,138951.73125262032,51991.37632210506,2.9092170071275696,43.0,0.2584
155,50.0,Female,South,Post-Graduate,Unemployed,1074714.05,378579.68,Education,806.6,7,144,26.39,2019-04-07,0,Very High,1.0,Q4-High,2.0,13.887566114639258,2.6414518602794462e-06,12.0,471334.58849877265,27789.794457291886,0.3522608455709684,24.0,0.2639
156,66.0,Other,West,Post-Graduate,Unemployed,479565.07,362862.83,Education,556.6,9,350,74.37,2019-12-20,1,Medium,0.0,Q1-Low,1.0,13.080636953177468,2.755862318551606e-06,18.708286933869708,221490.13091840397,26889.085369311448,0.7566498327328135,58.333333333333336,0.7437
157,26.0,Female,East,Graduate,Unemployed,772820.8555435195,465322.12,Other,517.6,0,138,42.6,2023-01-04,0,High,0.0,Q3,0.0,13.557803842463361,2.1490489212075235e-06,11.74734012447073,346176.96061853104,32621.677249225206,0.6021086473821183,23.0,0.426
158,21.0,Female,East,Primary,Unemployed,799264.09,283386.59,Education,719.7,10,65,49.56,2019-10-17,0,High,1.0,Q3,0.0,13.591447946944047,3.5287484845348415e-06,8.06225774829855,357250.4137515506,22189.555840755682,0.35455939225294114,10.833333333333334,0.49560000000000004
159,44.0,Female,South,Secondary,Unemployed,541396.72,284028.66,Other,746.4,9,196,45.35,2024-02-28,0,Medium,1.0,Q2,1.0,13.201909444849443,3.5207714601758733e-06,14.0,248110.67706579957,22228.61272464792,0.5246220553386434,32.666666666666664,0.4535
160,26.0,Other,South,Secondary,Salaried,1108590.31,166774.17,Education,668.3,9,62,15.25,2024-02-22,0,Very High,0.0,Q4-High,2.0,13.91860067722162,5.996132374695638e-06,7.874007874011811,485225.0722333382,14696.959294268378,0.15043805497451984,10.333333333333334,0.1525
161,54.0,Other,West,Post-Graduate,Unemployed,276853.93,534916.96,Home,530.5,7,419,14.73,2019-06-25,1,Low,0.0,Q1-Low,3.0,12.531248929569536,1.869449044950824e-06,20.46948949045872,132451.1201113528,36353.230434611614,1.932127024528783,69.83333333333333,0.14730000000000001
162,56.0,Other,North,Primary,Self-Employed,745045.91,540273.98,Education,574.9,6,135,79.4,2020-06-11,1,High,0.0,Q3,0.0,13.521202461822346,1.85091275356255e-06,11.61895003862225,334519.6235960108,36635.81154399445,0.7251552860682101,22.5,0.794
164,45.0,Male,South,Post-Graduate,Unemployed,993730.07,248999.29,Car,586.0,8,73,65.55,2021-11-25,1,High,0.0,Q4-High,2.0,13.80922189571264,4.016075708488952e-06,8.54400374531753,438012.4849302444,20067.452261234932,0.2505703485454556,12.166666666666666,0.6555
165,67.0,Male,South,Post-Graduate,Self-Employed,1264245.92,336766.51,Car,757.3,11,283,46.05,2022-04-03,0,Very High,1.0,Q4-High,2.0,14.04998718271225,2.9694164066373376e-06,16.822603841260722,548712.6150186317,25373.996467302786,0.2663773753764616,47.166666666666664,0.46049999999999996
166,38.0,Male,South,Secondary,Salaried,654925.3,701460.05,Home,595.8,0,419,66.12,2024-11-23,0,High,0.0,Q2,1.0,13.392277989202672,1.4255979367606158e-06,20.46948949045872,296497.11702810595,44875.969138450746,1.0710535232033334,69.83333333333333,0.6612
167,59.0,Male,South,Graduate,Salaried,1095916.09,470655.35,Other,789.6,6,229,29.92,2020-06-08,0,Very High,1.0,Q4-High,2.0,13.90710209581844,2.1246969783728114e-06,15.132745950421556,480031.4184038812,32911.837710077474,0.4294629436456216,38.166666666666664,0.2992
168,41.0,Other,South,Post-Graduate,Self-Employed,848379.27,465173.73,Education,552.0,3,159,84.48,2025-05-28,0,High,0.0,Q3,0.0,13.65108424586241,2.149734465873638e-06,12.609520212918492,377756.3660507587,32613.593353078206,0.548308694529983,26.5,0.8448
169,24.0,Other,West,Graduate,Unemployed,323704.59,283265.42,Business,727.8,8,258,13.99,2021-11-11,0,Medium,1.0,Q1-Low,3.0,12.687589708841532,3.5302579467694875e-06,16.06237840420901,153320.57949263247,22182.18290171692,0.8750738443344284,43.0,0.1399
170,47.0,Other,South,Post-Graduate,Salaried,1102997.72,101056.06,Other,762.2,7,128,82.19,2021-05-16,0,Very High,1.0,Q4-High,2.0,13.913543137763524,9.895497607961265e-06,11.313708498984761,482933.80737880594,9957.6618952537,0.09161946409100465,21.333333333333332,0.8219
171,47.0,Male,South,Primary,Self-Employed,1075157.02,335843.32,Business,682.1,10,45,88.39,2022-02-28,0,Very High,0.0,Q4-High,2.0,13.887978204089979,2.9775789496125665e-06,6.708203932499369,471516.401435406,25319.928937331428,0.31236676480985076,7.5,0.8839
172,64.0,Other,South,Post-Graduate,Salaried,902078.81,494206.12,Education,686.7,12,394,59.94,2025-07-13,0,High,0.0,Q4-High,0.0,13.712458276283527,2.02344722076691e-06,19.849433241279208,400089.4826624246,34184.52266344308,0.547852487522681,65.66666666666667,0.5993999999999999
173,40.0,Other,South,Post-Graduate,Salaried,750827.98,388275.04,Other,714.0,12,250,87.73,2024-10-11,0,High,1.0,Q3,0.0,13.528933181777493,2.575493907617645e-06,15.811388300841896,336948.6618532265,28341.254196941503,0.5171291565346299,41.666666666666664,0.8773000000000001
174,41.0,Female,West,Primary,Unemployed,664626.18,174023.5,Business,738.9,5,162,32.23,2023-10-02,0,High,1.0,Q2,1.0,13.406981530846398,5.7463503492344095e-06,12.727922061357855,300605.34959488676,15191.031754143496,0.26183666132441547,27.0,0.3223
175,69.0,Other,West,Graduate,Salaried,1055408.7,10000.0,Car,602.8,3,384,22.4,2020-12-04,0,Very High,0.0,Q4-High,2.0,13.86943959073959,9.999999999998999e-05,19.595917942265423,463406.1886859911,1649.456042947427,0.009475002432706875,64.0,0.22399999999999998
176,42.0,Female,West,Post-Graduate,Self-Employed,898596.34,230011.82,Car,657.7,8,340,90.19,2021-10-14,0,High,0.0,Q4-High,0.0,13.708590315453566,4.347602657985123e-06,18.439088914585774,398643.7970539954,18867.91239406872,0.2559679021172065,56.666666666666664,0.9018999999999999
